url,username,date,time,tweet
https://twitter.com/govmfjsvm/status/1414990491964239876,@govmfjsvm,2021-07-14,01:49:57,"이런 사건이 새발의 피일 거라고 생각하면 , 한강 의대생 사망 사건을 가지고 온 나라가 들썩일 수 있었다는 게 너무 억울하고 화남

https://t.co/35TUpC1Gif"
https://twitter.com/Koenigia_alpina/status/1414634676015144961,@Koenigia_alpina,2021-07-13,02:16:04,"여성은 늘 탈맥락화당하지만
남성의 맥락은 늘 인식되며, 덧붙여지고 올려쳐지기까지 한다. 대표적으로 한강에서 술 먹고 사망한 의대생. https://t.co/9W2r60sgwa"
https://twitter.com/fhilian/status/1414623691762110465,@fhilian,2021-07-13,01:32:25,"손정민 한강 의대생 사망 사건, 펜타닐 액틱 그것이 알고 싶다 https://t.co/liCtjld3oA - @YouTube"
https://twitter.com/khjsujin/status/1414031026867773443,@khjsujin,2021-07-11,10:17:22,#손정민군#한강실종의대생  이들이 한강에 온 목적은?? 옷을 전달하기 위해?? 이들이 들고 나가는건 신발!!! https://t.co/q3NPjw7Tdx - @YouTube
https://twitter.com/khjsujin/status/1414030630602493954,@khjsujin,2021-07-11,10:15:48,"손정민군#한강실종의대생  

관련자들이 한강에 온 목적은?? 

옷을 전달하기 위해?? 

이들이 들고 나가는건 신발!!! https://t.co/q3NPjw7Tdx - @YouTube"
https://twitter.com/0rangeO/status/1413418145054826497,@0rangeO,2021-07-09,17:42:00,"누가 봐도 타살처럼 보이는 사건인데 타살 가능성이 없어 보인다하고 한강 의대생 어쩌구는 거의 타살이 아닌것처럼 보이는데 타살이라고 박박우기고
그냥 대한민국에 여자는 살지 말라고 해 https://t.co/7RB1eXjwHT"
https://twitter.com/demical/status/1413353085284491271,@demical,2021-07-09,13:23:29,한강 의대생 살자사건 아버지 근황 ㅎㄷㄷㄷㄷ.... https://t.co/QIgDIxxZJE
https://twitter.com/KRKZTOHO/status/1413346681022681093,@KRKZTOHO,2021-07-09,12:58:02,"갑자기 생각난거지만 
한강에서 술먹고 '안타깝게' 죽은 의대생은 몇날며칠이고 떠들어 대더니 광주에서 건물 붕괴한 사고는 너무 아무렇지도 않게 조용히 잊혀지네
이것도 수도권 중심사고 아니냐"
https://twitter.com/kmspic0/status/1413334417506926594,@kmspic0,2021-07-09,12:09:18,한강 의대생 자살사건 아버지 근황 ㅎㄷㄷㄷㄷ....jpg-[국내야구] 갤러리 커뮤니티 포털 -디시인사이드 https://t.co/tUE8dnu5O0
https://twitter.com/spp2345/status/1413318564262531072,@spp2345,2021-07-09,11:06:18,한강 의대생이나 빨리 치워 https://t.co/ys6lOS2sER
https://twitter.com/qha_3599/status/1413191099254861825,@qha_3599,2021-07-09,02:39:48,누가봐도 한강에서 술먹다가 자살한 거 같은 ✌️남자의대생✌️은 제대로 수사해야한다 뭐해야한다 말도 많더니 알몸으로 발견된 여자 시체들에 대해서는 어제 고속도로에서 고라니 로드킬을 봤다는 것 처럼 기냥들 넘겨버리고~~
https://twitter.com/imscmolz/status/1413170134693285890,@imscmolz,2021-07-09,01:16:30,"진짜 손모가지 걸고 말하는데 저기서 한강 의대생 사망 사건 때 국과수 결과 안 믿고 계속 친구 살인자라고 몰고간 유튜버 사이버 렉카들이랑 그알에서 촬영한 '우린 유튜브만 믿어!' 짤 보고 비웃은 인간들, 희생자 조롱한 인간들 분명 있을텐데

뭔가 기시감 안드나??"
https://twitter.com/67ljy/status/1413091481158520833,@67ljy,2021-07-08,20:03:57,한강 실종 의대생 손정민! 참다못한 정민군 아버지 중앙대 의대 동기생 악플에 저격! 하늘의 예쁜 별 정민아~ 엄마 아빠를 지켜줘^^* https://t.co/seakSpQRPK 출처 @YouTube
https://twitter.com/naverKT/status/1413023636714254340,@naverKT,2021-07-08,15:34:22,"@hookent3 
안녕하세요 소속배우 윤여정님께서
최근 이슈사건'한강 의대생 실종 사건'의 피해자
유가족이신 아버님께 5천만원을 전달 하였다는
유튜브발 이야기가 나오고 있습니다
이것이 사실인지 알려주시면 감사드리겠습니다

사실여부를 확인을 위해 멘션 드렸습니다"
https://twitter.com/fhilian/status/1413018611740909571,@fhilian,2021-07-08,15:14:24,"손정민 한강 의대생 사망 사건, 더리버의 수상한 차량들 https://t.co/ZWEKsusGJF - @YouTube차량조회 해서 국민들에게 보고하라 이젠 욕도 아깝다 !범죄자들은 대한민국을 떠나라 !지옥으로"
https://twitter.com/ZERO19223658/status/1412760845096947715,@ZERO19223658,2021-07-07,22:10:07,우리 의대생.. 의댕이.. 한강뷰 오피스텔에 벽걸이 티비 혼자 사는데 페밀리 사이즈 쇼파 계속 갈아치우는 차..? 그의 재력은 어디까지인가
https://twitter.com/dLeFz1nVzGKy2l5/status/1412758106904297473,@dLeFz1nVzGKy2l5,2021-07-07,21:59:15,"일단 반대였다면 전국민이 이 사건을 알게 되겠지 
실종된 수많은 여성들 사건은 몰라도 
남고생 실종사건은 모두 다 아는 것처럼 
몇 년 전 한강에서 실족사한 여자 대학생 사건은 몰라도 남의대생 사건은 모두 다 아는 것처럼 말야 https://t.co/sdHlEYDqfZ"
https://twitter.com/jimikkus/status/1412650903601963013,@jimikkus,2021-07-07,14:53:15,@sozllxx 사건 맞구요 그게 사고사라고 결론이 난거겠죠.. 그리고 언제부터 여자들이 죽어나갔다는 건지 모르겠네요. 제가 모를때 무슨 연쇄적으로 여성만 죽는 사건이 났었나요..? 의대생사건은 여자의대생이어도 매스컴에서 덥석 물었을겁니다. 아니 오히려 성추행후 한강에 유기했을거라면서 더 시끄러워겠죠
https://twitter.com/dddaybreaker/status/1412621569847795718,@dddaybreaker,2021-07-07,12:56:42,"손정민 한강 의대생 사망 사건, 신의 심판 https://t.co/s4xvzunGfH 출처 @YouTube"
https://twitter.com/manong1127/status/1412595457893666818,@manong1127,2021-07-07,11:12:56,"아니 글면 한달째 한강에서 죽은 의대생 이야기를
하는 꼬라지를보고...
나보고 그냥.. 다 옳습니다..여사님..하고있으라는거냐... .. .. .. 진짜 관심없다고 시발.. ."
https://twitter.com/jimikkus/status/1412524916138676225,@jimikkus,2021-07-07,06:32:38,@Adieu_ELE_ 의대생사건은 술도 먹었고 마침 한강이고 같이 있던 친구가 의심받는 상황이라 이슈가 된건데 그걸 무슨 남녀차별하는당하는것처럼 말하네
https://twitter.com/pvalue_dw/status/1412432233214791688,@pvalue_dw,2021-07-07,00:24:20,과연 여자였으면 같았을까? 같은 스피커에 의대생이었어도 여자였으면 같았을까? 그 시간에 왜 나가부터 나오지 않았을까? 그 시간에 친구랑 단둘이 으데 여자가 무슨 일이 있을 줄 알고 한강엘 술 쳐먹고 나가냐고 의대 돈 주고 들어갔냐고 머가리 없냐 했겠지?
https://twitter.com/CherryBreakfast/status/1412423668102275076,@CherryBreakfast,2021-07-06,23:50:18,한강공원 만취 다이빙남 타살의혹 떴을 때에도 '반포공원은 강남의 귀한 의대생들이 술을 마실 수 있는 곳이니까 복지 퍼주기 그만하고 반포공원에 고화질 CCTV 깔아야 한다'고 말하는 놈들 트위터에도 많았지... 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ https://t.co/lH1ewPbknM
https://twitter.com/Um_ry0/status/1412235088775966727,@Um_ry0,2021-07-06,11:20:57,진짜 이런 말 하기 싫은데 한강에서 술먹다 죽은 의대생이랑 너무 비교된다 이게 나라냐
https://twitter.com/522___kanasando/status/1412217157845278722,@522___kanasando,2021-07-06,10:09:42,지금 보니 한강 의대생 사건을 바라보는 렉카들 시선이 저런 서적에 비슷하게 녹아드는 거 아닌가 싶고 말이지. 😒rt
https://twitter.com/9sG8PLm7IZZrK7G/status/1412080058106220544,@9sG8PLm7IZZrK7G,2021-07-06,01:04:55,"@suranecats @runawaystar____ 청와대에 청원글 올린 국민들 청와대 풍산개만도 못한 취급 받습니다!
한강 의대생 사망사건 수사의혹 청원글이 52만명이 넘었는데 아무런 답변이 없답니다."
https://twitter.com/yb41EFFWp8L8fAr/status/1412058625560875010,@yb41EFFWp8L8fAr,2021-07-05,23:39:45,한강 의대생 손정민 사건! 마침내 밝혀진 '그알' 조작 방송 의혹! 제작진이 숨기려 했던 건! 하늘의 예쁜 별 정민아~ 엄마 아빠... https://t.co/qFll2cQ0yK via @YouTube
https://twitter.com/Heavenlovedeath/status/1412042815811375109,@Heavenlovedeath,2021-07-05,22:36:56,지금 좀 나아진것같은것도 여성인권운동가들이 조금 과격하게 해서 좀 나아진거지 온건하게 했으면 지금도 2000년대랑 똑같았을거임 물론 진짜 조금 나아진거임 범죄수사하는것만해도 답나오지 않음? 의대생에 술처먹고 지 혼자 한강에 꼬라박은게 여성들이 남성들한테 살해당한것보다 더 관심받고
https://twitter.com/As_4lways/status/1411946101595262985,@As_4lways,2021-07-05,16:12:37,너무 기괴해 시발 한강에서 방역수칙 어기고 술 처먹다 빠져죽은 의대생은 타살일 거라며 엄한 친구 살인자로 몰고 청원 올리고 모여서 시위하고 온 경찰인력 총동원해서 수사하고 별 난리 쌩쑈를 다 하더니 하의 벗겨져서 죽은 여성들은 왜 죄다 그렇게 쉽게 자살이 되어버리는 건데???
https://twitter.com/mnemosia_y/status/1411927194478186502,@mnemosia_y,2021-07-05,14:57:30,진짜 어이없고 답답허다......... 어떻게 한강 의대생 사건이랑 이렇게 대우가 다를 수 있지
https://twitter.com/daleksoup1/status/1411896017964847111,@daleksoup1,2021-07-05,12:53:37,"결국 이번 한강 의대생 사망때 음모론 돌리던 언론들과 유튜브 렉카들과 다를바가 없음. 이번 플로우에서 짚고 넘어가야 할 문제는 한국의 음주 문화와 여성 자살율 증가를 더 짚고 넘어가야 한다고 봄. 길바닥에서 저체온증으로 사망하는 사람이 몇명이고, 왜 자살하는 여성이 느는가?"
https://twitter.com/ingha_y/status/1411533453426786304,@ingha_y,2021-07-04,12:52:54,"솔직히 우리에게 알려진 유명한 강력범죄의 피해자에 남성만 있는것도 아니고
성별이 사람들의 관심과 수사에 끼치는 영향은 적다고 생각함 한강 의대생도 성별보단 본인이 의대생+금수저 집안이라서 언론플레이가 얼마든지 가능 이런 요소들이 그 관심을 받게된 주요원인이라고 생각하거든"
https://twitter.com/swnncer/status/1411315097272680448,@swnncer,2021-07-03,22:25:14,"이런데 어떻게 성별 프레임으로 이 두사건을 보는지 모르겠음. 성별은 별 고려사항이 아니며 오히려 서울 한강이라는 지역적 특성, 의대생이라는 묘한 기시감 등이 아줌마들이 사건을 탐정놀이로 소비하는데 영향을 준것이라 봄"
https://twitter.com/Mordecai_huido/status/1411258546071621634,@Mordecai_huido,2021-07-03,18:40:31,"한강에서 술마시다 뒤진 의대생 추모하는 행렬은 경찰 밀치고서 불법집회 해도 아무 제재도 가하지 않으면서, 나라가 지켜주지 못해서 억울하게 죽은 수 많은 노동자 추모하는 자리에는 차벽 세워서 맞이할 일이냐고."
